antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'midwest'}),frozenset({'convenience_store'}),0.1415909692212717,0.08704471293764882,0.015830320134050623,0.11180317658050454,1.2844338594187852,0.003505574863621559,1.0278749743187972,0.2579736037831613
frozenset({'northeast'}),frozenset({'convenience_store'}),0.1867889584619455,0.08704471293764882,0.016624040920716114,0.08899905571293674,1.0224521709513574,0.000365049651473659,1.0021452697579993,0.0270030034660247
frozenset({'west'}),frozenset({'convenience_store'}),0.23494135285298529,0.08704471293764882,0.01389011376664609,0.05912162162162162,0.6792097949012843,-0.006560288849624875,0.9703223158723733,-0.3816997377123959
frozenset({'midwest'}),frozenset({'doctor'}),0.1415909692212717,0.11826439721315812,0.022973807214040038,0.1622547492992837,1.3719661463867099,0.006228636588259513,1.052510416560799,0.3158389900838142
frozenset({'northeast'}),frozenset({'doctor'}),0.1867889584619455,0.11826439721315812,0.027956609930328953,0.14966949952785646,1.2655499292664911,0.0058661263517533375,1.0369328188242817,0.2580261007568447
frozenset({'west'}),frozenset({'doctor'}),0.23494135285298529,0.11826439721315812,0.030866919481435752,0.13138138138138136,1.1109123665052076,0.0030817220058335613,1.0151009705376606,0.13049847673939893
frozenset({'midwest'}),frozenset({'establishment'}),0.1415909692212717,1.0,0.1415909692212717,1.0,1.0,0.0,inf,0.0
frozenset({'northeast'}),frozenset({'establishment'}),0.1867889584619455,1.0,0.1867889584619455,1.0,1.0,0.0,inf,0.0
frozenset({'prairie provinces'}),frozenset({'establishment'}),0.053355675103624656,1.0,0.053355675103624656,1.0,1.0,0.0,inf,0.0
frozenset({'southeast'}),frozenset({'establishment'}),0.022356468824411325,1.0,0.022356468824411325,1.0,1.0,0.0,inf,0.0
frozenset({'southwest'}),frozenset({'establishment'}),0.01468383455331158,1.0,0.01468383455331158,1.0,1.0,0.0,inf,0.0
frozenset({'west'}),frozenset({'establishment'}),0.23494135285298529,1.0,0.23494135285298529,1.0,1.0,0.0,inf,0.0
frozenset({'west coast'}),frozenset({'establishment'}),0.09202751565393774,1.0,0.09202751565393774,1.0,1.0,0.0,inf,0.0
frozenset({'midwest'}),frozenset({'food'}),0.1415909692212717,0.3715054237587089,0.05401710909251257,0.38150109000311433,1.026905842028561,0.0014152960715577145,1.016161170347828,0.030522611263645607
frozenset({'northeast'}),frozenset({'food'}),0.1867889584619455,0.3715054237587089,0.07302231237322515,0.3909348441926346,1.052299156866536,0.0036292012063722234,1.031900397270585,0.061115616684662845
frozenset({'prairie provinces'}),frozenset({'food'}),0.053355675103624656,0.3715054237587089,0.019666637269600495,0.3685950413223141,0.9921659759177969,-0.0001552854197035755,0.9953906246753432,-0.008271920402627003
frozenset({'west'}),frozenset({'food'}),0.23494135285298529,0.3715054237587089,0.08038627744951053,0.3421546546546546,0.9209950454905943,-0.006895709400582109,0.9553834813733519,-0.10082046981850082
frozenset({'west coast'}),frozenset({'food'}),0.09202751565393774,0.3715054237587089,0.03241026545550754,0.35218016291327264,0.9479812147830501,-0.0017784557449698132,0.9701687726446556,-0.05699067171037749
frozenset({'midwest'}),frozenset({'health'}),0.1415909692212717,0.20870447129376488,0.037393068171796454,0.26409218312052324,1.2653882376520655,0.007842399800499205,1.0752644700278124,0.24432257637743993
frozenset({'northeast'}),frozenset({'health'}),0.1867889584619455,0.20870447129376488,0.043434165270306024,0.2325306893295562,1.1141624704448925,0.004450474450992684,1.0310451736695208,0.1260002961679285
frozenset({'prairie provinces'}),frozenset({'health'}),0.053355675103624656,0.20870447129376488,0.011244377811094454,0.21074380165289258,1.0097713783824842,0.00010880984807057695,1.0025838635963817,0.010222236835856224
frozenset({'west'}),frozenset({'health'}),0.23494135285298529,0.20870447129376488,0.05353205750066144,0.22785285285285284,1.091748784491231,0.004498746668437283,1.0247988762632039,0.10984565278285516
frozenset({'west coast'}),frozenset({'health'}),0.09202751565393774,0.20870447129376488,0.014419260957756416,0.15668423574508863,0.750746904337021,-0.00478729304127733,0.9383146411419958,-0.2677519068935269
frozenset({'northeast'}),frozenset({'liquor_store'}),0.1867889584619455,0.05551635946732516,0.010847517417761708,0.05807365439093485,1.0460638080044644,0.0004776744552610745,1.00271496273093,0.05414999166801139
frozenset({'west'}),frozenset({'liquor_store'}),0.23494135285298529,0.05551635946732516,0.012258576594055914,0.05217717717717718,0.9398522827831804,-0.000784512004670097,0.9964769973778399,-0.0771926360611376
frozenset({'midwest'}),frozenset({'lodging'}),0.1415909692212717,0.22775377017373666,0.02658964635329394,0.18779196511990034,0.8245394356222846,-0.005658230709404199,0.9507985598052652,-0.19865274331672514
frozenset({'northeast'}),frozenset({'lodging'}),0.1867889584619455,0.22775377017373666,0.04224358409030779,0.22615675165250237,0.9929879601114131,-0.00029830542622578254,0.9979362506235667,-0.008608791543748608
frozenset({'prairie provinces'}),frozenset({'lodging'}),0.053355675103624656,0.22775377017373666,0.010274274627392187,0.1925619834710744,0.8454831870584754,-0.001877681537623306,0.9564154944624141,-0.16181657316362022
frozenset({'west'}),frozenset({'lodging'}),0.23494135285298529,0.22775377017373666,0.057853426228062436,0.24624624624624622,1.0811950382134312,0.004344647346076855,1.0245338427575525,0.098159134040908
frozenset({'west coast'}),frozenset({'lodging'}),0.09202751565393774,0.22775377017373666,0.022180086427374547,0.24101581217057977,1.0582297363803308,0.0012204727774676565,1.0174734101309417,0.0606027281505468
frozenset({'midwest'}),frozenset({'point_of_interest'}),0.1415909692212717,1.0,0.1415909692212717,1.0,1.0,0.0,inf,0.0
frozenset({'midwest'}),frozenset({'restaurant'}),0.1415909692212717,0.24177617073816032,0.03276303024958109,0.23139208969168484,0.9570508499048019,-0.0014702920998427016,0.986489755170084,-0.04968147467763104
frozenset({'midwest'}),frozenset({'spa'}),0.1415909692212717,0.0778287326924773,0.010009701031837022,0.07069448769853628,0.9083340464744508,-0.001010144663354114,0.9923230359666406,-0.1051953237793201
frozenset({'midwest'}),frozenset({'store'}),0.1415909692212717,0.33124614163506483,0.04612399682511685,0.32575521644347555,0.9834234289809822,-0.0007774654197986244,0.9918561843925205,-0.019258150555963794
frozenset({'northeast'}),frozenset({'point_of_interest'}),0.1867889584619455,1.0,0.1867889584619455,1.0,1.0,0.0,inf,0.0
frozenset({'northeast'}),frozenset({'restaurant'}),0.1867889584619455,0.24177617073816032,0.04925478437251962,0.2636921624173749,1.0906457886743075,0.0040936652594211545,1.0297647132905268,0.10220229271144263
frozenset({'northeast'}),frozenset({'spa'}),0.1867889584619455,0.0778287326924773,0.012302672193315108,0.06586402266288953,0.8462687285830077,-0.002234875724725893,0.9871916826673405,-0.1825946797112998
frozenset({'northeast'}),frozenset({'store'}),0.1867889584619455,0.33124614163506483,0.05538407266954758,0.29650613786591123,0.8951232953305558,-0.006489049121004259,0.9506179006825053,-0.12593251366318176
frozenset({'west'}),frozenset({'park'}),0.23494135285298529,0.03161654466884205,0.010053796631096217,0.04279279279279279,1.3534936610250419,0.002625762854061627,1.0116758921577274,0.34137418474139253
frozenset({'prairie provinces'}),frozenset({'point_of_interest'}),0.053355675103624656,1.0,0.053355675103624656,1.0,1.0,0.0,inf,0.0
frozenset({'southeast'}),frozenset({'point_of_interest'}),0.022356468824411325,1.0,0.022356468824411325,1.0,1.0,0.0,inf,0.0
frozenset({'southwest'}),frozenset({'point_of_interest'}),0.01468383455331158,1.0,0.01468383455331158,1.0,1.0,0.0,inf,0.0
frozenset({'west'}),frozenset({'point_of_interest'}),0.23494135285298529,1.0,0.23494135285298529,1.0,1.0,0.0,inf,0.0
frozenset({'west coast'}),frozenset({'point_of_interest'}),0.09202751565393774,1.0,0.09202751565393774,1.0,1.0,0.0,inf,0.0
frozenset({'prairie provinces'}),frozenset({'restaurant'}),0.053355675103624656,0.24177617073816032,0.012214480994796719,0.22892561983471074,0.94684939022644,-0.0006856498189070463,0.983334226588238,-0.05597863876074331
